Voyager 1 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 1)
2  year (2013)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.02 nT and dBT ~= 0.02 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
FLT1	12	181.35486	0.32376	0.01946	0.32308	0.00703
FLT1	12	181.35541	0.3245	0.0135	0.32417	0.00205
FLT1	12	181.35597	0.32909	0.01273	0.32877	0.00333
FLT1	12	181.35652	0.32499	0.01694	0.32449	9.2E-4
FLT1	12	181.35709	0.32652	0.01562	0.32609	0.00538
FLT1	12	181.35764	0.33021	0.01015	0.33002	7.8E-4
FLT1	12	181.35818	0.33023	0.01654	0.32979	0.00129
FLT1	12	181.35875	0.32864	0.02014	0.32795	-1E-3
FLT1	12	181.3593	0.32485	0.0134	0.32448	0.00207
FLT1	12	181.35986	0.32466	0.01392	0.32426	0.00111
FLT1	12	181.36041	0.33212	0.01654	0.33169	-9.4E-4
FLT1	12	181.36096	0.33216	0.01331	0.33187	-0.00268
FLT1	12	181.36153	0.32964	0.0156	0.32923	-0.00199
FLT1	12	181.36208	0.33043	0.00872	0.33022	-0.00243
FLT1	12	181.36264	0.33101	0.01239	0.33073	6E-5
FLT1	12	181.36319	0.32509	0.01817	0.3245	0.00379
FLT1	12	181.36374	0.32704	0.00928	0.32683	0.00643
FLT1	12	181.3643	0.3317	0.01288	0.3314	0.002
FLT1	12	181.36485	0.34281	0.01263	0.34248	-0.00521
FLT1	12	181.36542	0.33849	0.01513	0.33809	-2.5E-4
FLT1	12	181.36597	0.32589	0.0142	0.32549	0.00678
FLT1	12	181.36652	0.34113	0.00898	0.34098	-0.00174
FLT1	12	181.36708	0.33768	0.01084	0.33746	-0.00264
FLT1	12	181.36763	0.33056	0.00855	0.33041	-2.5E-4
FLT1	12	181.36819	0.33684	0.02161	0.3361	-0.00283
FLT1	12	181.36874	0.3319	0.01935	0.3313	5.2E-4
FLT1	12	181.36929	0.32532	0.01659	0.32484	-2.8E-4
FLT1	12	181.36986	0.32586	0.01716	0.32531	1.8E-4
FLT1	12	181.37041	0.33196	0.00825	0.33177	0.00514
FLT1	12	181.37097	0.32582	0.00959	0.32557	0.00656
FLT1	12	181.37152	0.32903	0.01632	0.32845	0.00663
FLT1	12	181.37209	0.33051	0.01337	0.32997	0.0116
FLT1	12	181.37263	0.3262	0.00932	0.32585	0.00911
FLT1	12	181.37318	0.33503	0.02277	0.3342	0.00555
FLT1	12	181.37375	0.32953	0.0195	0.3287	0.00855
FLT1	12	181.3743	0.32366	0.02072	0.32271	0.01219
FLT1	12	181.37486	0.33467	0.01741	0.33417	-0.00274
FLT1	12	181.37541	0.32624	0.01728	0.32572	-0.00176
FLT1	12	181.37596	0.32458	0.01335	0.32425	-0.0029
FLT1	12	181.37653	0.32508	0.00896	0.32487	0.00507
FLT1	12	181.37708	0.32925	0.00854	0.32904	0.00648
FLT1	12	181.37764	0.33286	0.01072	0.33259	0.00376
FLT1	12	181.37819	0.32609	0.00554	0.32595	0.00511
FLT1	12	181.37874	0.33038	0.01448	0.33004	0.00187
FLT1	12	181.3793	0.3331	0.01038	0.33288	-9.7E-4
FLT1	12	181.37985	0.32434	0.01405	0.32397	0.0044
FLT1	12	181.38042	0.31888	0.00984	0.31853	0.00447
FLT1	12	181.38097	0.33179	0.01961	0.33113	0.00253
FLT1	12	181.38152	0.33285	0.00993	0.33265	0.00171
FLT1	12	181.38208	0.3273	0.01747	0.32677	0.00448
FLT1	12	181.38263	0.32953	0.01986	0.32875	0.00581
FLT1	12	181.38319	0.32347	0.02296	0.32227	0.01521
FLT1	12	181.38374	0.32474	0.02	0.32381	0.0137
FLT1	12	181.38431	0.32723	0.01536	0.32669	0.00933
FLT1	12	181.38486	0.3274	0.01488	0.327	0.00464
FLT1	12	181.38541	0.32676	0.01247	0.32648	0.00297
FLT1	12	181.38597	0.32402	0.01039	0.3238	0.00261
FLT1	12	181.38652	0.32106	0.01696	0.3206	-0.00195
FLT1	12	181.38708	0.32041	0.01957	0.31976	-0.00116
FLT1	12	181.38763	0.31934	0.01636	0.3188	0.00398
FLT1	12	181.38818	0.31962	0.00491	0.31952	-0.00358
FLT1	12	181.38875	0.32278	0.01839	0.32208	-0.00608
FLT1	12	181.3893	0.32381	0.02595	0.32266	-0.00305
FLT1	12	181.38986	0.3227	0.0139	0.32237	-0.00338
FLT1	12	181.39041	0.32084	0.01516	0.3204	0.0053
FLT1	12	181.39096	0.31726	0.01011	0.31672	0.01461
FLT1	12	181.39153	0.32614	0.01872	0.32546	0.0074
FLT1	12	181.39207	0.32091	0.01178	0.32049	0.00827
FLT1	12	181.39264	0.32212	0.01659	0.32146	0.01127
FLT1	12	181.39319	0.32413	0.01504	0.32364	0.00746
FLT1	12	181.39374	0.32417	0.01149	0.32384	0.00809
FLT1	12	181.3943	0.32257	0.01824	0.32201	0.0037
FLT1	12	181.39485	0.3204	0.02025	0.31971	0.00453
FLT1	12	181.39542	0.32248	0.01398	0.32213	0.00439
FLT1	12	181.39597	0.32083	0.02614	0.31959	0.00859
FLT1	12	181.39653	0.31977	0.01663	0.31922	0.00679
FLT1	12	181.39708	0.32328	0.0147	0.32293	9.7E-4
FLT1	12	181.39763	0.32554	0.01897	0.32491	0.0036
FLT1	12	181.39819	0.32182	0.01371	0.32132	0.01046
FLT1	12	181.39874	0.32032	0.0134	0.3198	0.01153
